order_id,order_date,store_id,customer_id,channel,payment_method,order_status
O0019661,10-06-2023,S040,C00086,Online,Wallet,Cancelled
O0019662,15-01-2025,S003,C00492,Click&Collect,Wallet,Completed
O0019663,08-10-2023,S039,C01155,Click&Collect,Card,Cancelled
O0019664,11-09-2024,S037,C00703,Online,Cash,Returned
O0019665,11-08-2024,S002,C01028,In-Store,Card,Returned
O0019666,25-11-2024,S003,C01012,Click&Collect,Cash,Cancelled
O0019667,10-04-2025,S030,C01080,In-Store,Cash,Completed
O0019668,06-09-2024,S017,C00551,Click&Collect,Card,Returned
O0019669,23-07-2025,S011,C00246,Online,Card,Returned
O0019670,11-10-2023,S017,C01080,In-Store,Card,Cancelled
O0019671,03-04-2025,S014,C00602,Online,Card,Cancelled
O0019672,11-01-2024,S040,C00385,Click&Collect,Cash,Completed
O0019673,19-11-2024,S010,C00529,In-Store,Card,Completed
O0019674,23-06-2024,S004,C00940,Online,Card,Completed
O0019675,21-09-2025,S034,C00433,Click&Collect,Wallet,Cancelled
O0019676,25-10-2023,S034,C00998,In-Store,Cash,Returned
O0019677,23-07-2024,S036,C00273,Click&Collect,Wallet,Cancelled
O0019678,30-06-2023,S039,C00382,Click&Collect,Cash,Returned
O0019679,25-11-2024,S002,C00168,Click&Collect,Wallet,Returned
O0019680,10-02-2023,S031,C01046,Online,Wallet,Completed
O0019681,27-03-2024,S011,C01045,In-Store,Wallet,Completed
O0019682,11-01-2023,S017,C00249,Online,Wallet,Returned
O0019683,25-12-2023,S018,C00637,In-Store,Cash,Returned
O0019684,14-06-2024,S040,C00950,In-Store,Cash,Completed
O0019685,30-12-2023,S021,C00721,In-Store,Wallet,Cancelled
O0019686,27-02-2024,S009,C00775,Online,Cash,Completed
O0019687,12-06-2023,S004,C00314,In-Store,Card,Completed
O0019688,22-02-2025,S024,C00036,In-Store,Card,Returned
O0019689,23-05-2025,S034,C01123,Online,Wallet,Completed
O0019690,13-05-2024,S029,C01096,Online,Card,Returned
O0019691,02-03-2023,S038,C01124,Click&Collect,Cash,Returned
O0019692,10-03-2023,S002,C00052,In-Store,Wallet,Completed
O0019693,09-01-2025,S017,C00806,Online,Wallet,Completed
O0019694,15-10-2025,S025,C00302,Online,Wallet,Completed
O0019695,05-08-2025,S035,C00385,Click&Collect,Wallet,Completed
O0019696,20-03-2024,S013,C00496,Online,Wallet,Cancelled
O0019697,29-06-2024,S028,C00280,Click&Collect,Wallet,Completed
O0019698,28-06-2023,S009,C00714,Online,Cash,Completed
O0019699,18-03-2023,S024,C00715,Online,Card,Returned
O0019700,19-04-2025,S032,C01114,Click&Collect,Card,Returned
O0019701,14-04-2024,S033,C01000,Online,Card,Completed
O0019702,28-06-2024,S019,C00843,Click&Collect,Cash,Completed
O0019703,12-01-2024,S019,C01161,Click&Collect,Cash,Completed
O0019704,10-12-2023,S036,C00514,Click&Collect,Cash,Cancelled
O0019705,16-12-2025,S022,C00082,In-Store,Wallet,Completed
O0019706,13-06-2025,S015,C01055,Click&Collect,Wallet,Completed
O0019707,27-01-2025,S011,C00402,In-Store,Wallet,Completed
O0019708,02-03-2024,S029,C00536,Online,Wallet,Cancelled
O0019709,01-03-2025,S029,C00470,Online,Card,Completed
O0019710,07-01-2024,S022,C01094,Online,Cash,Returned
O0019711,19-07-2024,S007,C00443,Click&Collect,Wallet,Completed
O0019712,08-06-2023,S007,C00821,In-Store,Card,Completed
O0019713,16-02-2025,S010,C00802,In-Store,Cash,Completed
O0019714,08-03-2023,S001,C00668,Click&Collect,Wallet,Completed
O0019715,02-03-2025,S020,C00657,In-Store,Wallet,Completed
O0019716,23-10-2024,S017,C00087,Click&Collect,Wallet,Cancelled
O0019717,14-03-2023,S016,C01070,Click&Collect,Wallet,Returned
O0019718,08-07-2024,S038,C00401,Online,Card,Completed
O0019719,01-09-2023,S010,C00268,Click&Collect,Wallet,Cancelled
O0019720,05-06-2024,S033,C00264,Online,Cash,Cancelled
O0019721,15-01-2023,S008,C00480,Click&Collect,Wallet,Completed
O0019722,02-03-2025,S025,C00749,In-Store,Card,Cancelled
O0019723,12-07-2024,S035,C00650,Click&Collect,Wallet,Cancelled
O0019724,02-02-2024,S034,C01003,Online,Card,Completed
O0019725,17-08-2025,S024,C00981,Click&Collect,Cash,Completed
O0019726,07-12-2024,S009,C00403,In-Store,Card,Cancelled
O0019727,30-10-2024,S016,C00988,Click&Collect,Cash,Returned
O0019728,11-06-2023,S017,C00819,Click&Collect,Wallet,Cancelled
O0019729,02-07-2024,S034,C01032,Click&Collect,Cash,Completed
O0019730,06-02-2025,S016,C00001,Online,Card,Completed
O0019731,11-10-2025,S034,C00623,Online,Cash,Cancelled
O0019732,24-10-2024,S039,C00751,Online,Card,Completed
O0019733,08-07-2023,S005,C00290,Click&Collect,Card,Returned
O0019734,13-01-2025,S038,C00787,In-Store,Cash,Completed
O0019735,23-03-2023,S023,C00872,Click&Collect,Card,Returned
O0019736,09-12-2023,S025,C00167,In-Store,Cash,Cancelled
O0019737,02-10-2025,S013,C01146,In-Store,Card,Completed
O0019738,28-05-2025,S014,C01135,Online,Cash,Cancelled
O0019739,16-09-2025,S022,C00343,In-Store,Wallet,Cancelled
O0019740,22-01-2024,S008,C00240,Click&Collect,Wallet,Completed
O0019741,18-01-2025,S029,C00239,In-Store,Cash,Cancelled
O0019742,06-02-2025,S027,C00044,Click&Collect,Card,Returned
O0019743,27-09-2023,S001,C00027,In-Store,Card,Completed
O0019744,30-10-2025,S009,C00375,In-Store,Wallet,Returned
O0019745,28-11-2025,S021,C00800,Online,Wallet,Completed
O0019746,01-05-2023,S030,C00818,Online,Cash,Cancelled
O0019747,18-04-2025,S012,C00655,In-Store,Wallet,Cancelled
O0019748,05-05-2024,S036,C00781,In-Store,Card,Cancelled
O0019749,08-01-2025,S022,C00162,In-Store,Card,Returned
O0019750,30-08-2024,S022,C01194,In-Store,Cash,Cancelled
O0019751,02-09-2023,S005,C00240,In-Store,Wallet,Completed
O0019752,16-04-2023,S026,C00441,Click&Collect,Card,Cancelled
O0019753,16-07-2024,S033,C00795,Click&Collect,Card,Completed
O0019754,06-07-2025,S009,C00153,Online,Wallet,Cancelled
O0019755,20-06-2025,S022,C00524,Online,Wallet,Cancelled
O0019756,29-10-2023,S001,C01121,Click&Collect,Card,Returned
O0019757,31-07-2025,S009,C00280,Click&Collect,Wallet,Cancelled
O0019758,26-01-2024,S003,C00744,In-Store,Wallet,Completed
O0019759,07-09-2024,S031,C00727,In-Store,Card,Completed
O0019760,22-12-2023,S040,C00093,Click&Collect,Wallet,Completed
O0019761,26-07-2024,S002,C00064,Click&Collect,Wallet,Completed
O0019762,03-08-2024,S029,C00176,In-Store,Cash,Completed
O0019763,03-02-2025,S024,C00020,Online,Wallet,Completed
O0019764,01-06-2024,S029,C00638,Click&Collect,Cash,Returned
O0019765,01-08-2024,S021,C00314,Online,Wallet,Cancelled
O0019766,14-12-2024,S040,C00719,Online,Card,Completed
O0019767,02-04-2024,S002,C00348,In-Store,Card,Cancelled
O0019768,28-07-2024,S006,C00421,Online,Card,Completed
O0019769,04-04-2023,S010,C00126,In-Store,Card,Returned
O0019770,11-08-2025,S032,C00955,In-Store,Card,Completed
O0019771,19-05-2023,S004,C00138,Click&Collect,Cash,Completed
O0019772,14-08-2025,S005,C01096,Online,Cash,Completed
O0019773,13-04-2025,S030,C00202,In-Store,Cash,Returned
O0019774,04-11-2025,S017,C01189,Click&Collect,Wallet,Completed
O0019775,28-01-2023,S029,C00870,In-Store,Wallet,Returned
O0019776,27-08-2023,S015,C00989,Online,Card,Returned
O0019777,27-02-2023,S004,C00968,Click&Collect,Cash,Cancelled
O0019778,02-04-2024,S024,C00535,Online,Cash,Returned
O0019779,18-09-2025,S005,C00218,Online,Card,Returned
O0019780,19-04-2025,S020,C00812,In-Store,Cash,Completed
O0019781,10-02-2025,S036,C00789,Online,Cash,Returned
O0019782,18-07-2025,S008,C00969,In-Store,Card,Returned
O0019783,05-01-2023,S009,C00281,Click&Collect,Cash,Cancelled
O0019784,13-05-2025,S038,C00983,In-Store,Card,Returned
O0019785,08-12-2023,S013,C01057,In-Store,Card,Completed
O0019786,27-01-2025,S015,C00878,In-Store,Wallet,Returned
O0019787,16-04-2025,S028,C00323,In-Store,Cash,Cancelled
O0019788,21-01-2025,S006,C00297,Click&Collect,Card,Returned
O0019789,02-04-2024,S003,C00156,In-Store,Cash,Cancelled
O0019790,01-11-2024,S034,C00996,Online,Card,Returned
O0019791,28-05-2024,S038,C00527,Online,Wallet,Completed
O0019792,19-11-2024,S040,C00368,In-Store,Cash,Completed
O0019793,17-05-2024,S001,C00186,In-Store,Card,Completed
O0019794,07-03-2024,S022,C00593,Click&Collect,Card,Completed
O0019795,10-08-2023,S034,C00239,Online,Card,Completed
O0019796,29-02-2024,S034,C01004,Click&Collect,Cash,Completed
O0019797,01-03-2025,S015,C00407,Online,Wallet,Cancelled
O0019798,11-08-2025,S020,C00536,In-Store,Wallet,Completed
O0019799,23-04-2023,S007,C00793,Online,Cash,Returned
O0019800,20-07-2023,S006,C00840,Online,Wallet,Returned
O0019801,09-07-2024,S016,C00141,Online,Wallet,Returned
O0019802,09-02-2025,S010,C00092,In-Store,Card,Returned
O0019803,06-07-2023,S039,C00341,Click&Collect,Card,Returned
O0019804,23-12-2023,S004,C00897,In-Store,Cash,Cancelled
O0019805,20-02-2023,S022,C01031,Click&Collect,Wallet,Completed
O0019806,27-02-2023,S023,C01167,Click&Collect,Cash,Completed
O0019807,06-06-2023,S003,C00329,Online,Card,Completed
O0019808,10-03-2025,S018,C00917,Click&Collect,Wallet,Completed
O0019809,10-08-2025,S038,C00203,In-Store,Cash,Completed
O0019810,30-06-2024,S005,C00228,In-Store,Card,Completed
O0019811,13-07-2023,S006,C00641,In-Store,Card,Completed
O0019812,06-10-2025,S007,C00118,Click&Collect,Cash,Completed
O0019813,02-11-2023,S003,C00040,Online,Cash,Cancelled
O0019814,19-06-2023,S036,C01195,Online,Card,Completed
O0019815,01-06-2023,S002,C00965,Online,Wallet,Cancelled
O0019816,22-01-2024,S012,C00812,Click&Collect,Cash,Returned
O0019817,17-03-2025,S034,C00267,In-Store,Cash,Completed
O0019818,11-03-2024,S040,C00092,In-Store,Card,Completed
O0019819,03-05-2024,S007,C00160,Online,Card,Completed
O0019820,08-01-2024,S015,C00506,Online,Card,Returned
O0019821,31-10-2025,S008,C00970,Click&Collect,Wallet,Returned
O0019822,19-01-2025,S008,C00713,Click&Collect,Card,Completed
O0019823,29-12-2024,S038,C01012,Click&Collect,Card,Returned
O0019824,24-04-2024,S014,C01091,Click&Collect,Card,Returned
O0019825,05-08-2024,S025,C00882,Click&Collect,Wallet,Completed
O0019826,27-08-2025,S007,C00120,Click&Collect,Card,Returned
O0019827,20-12-2024,S012,C00282,Click&Collect,Wallet,Completed
O0019828,10-06-2025,S015,C00405,In-Store,Card,Completed
O0019829,14-02-2023,S024,C00633,Online,Wallet,Returned
O0019830,31-07-2025,S037,C00952,Online,Cash,Returned
O0019831,07-11-2025,S010,C01163,In-Store,Wallet,Returned
O0019832,02-01-2025,S026,C01180,Online,Wallet,Returned
O0019833,14-11-2025,S020,C00574,Online,Card,Returned
O0019834,14-09-2024,S032,C01190,Click&Collect,Cash,Completed
O0019835,30-10-2023,S014,C01140,In-Store,Wallet,Completed
O0019836,26-10-2024,S017,C00200,In-Store,Cash,Cancelled
O0019837,19-11-2024,S025,C00812,In-Store,Card,Completed
O0019838,08-06-2023,S018,C00527,Online,Cash,Returned
O0019839,10-08-2023,S031,C01014,Online,Cash,Returned
O0019840,16-11-2023,S001,C01042,Click&Collect,Wallet,Returned
O0019841,23-08-2024,S014,C00231,Click&Collect,Card,Completed
O0019842,12-06-2023,S007,C00725,Click&Collect,Cash,Returned
O0019843,24-04-2025,S006,C01113,Online,Cash,Completed
O0019844,30-04-2023,S003,C00801,Online,Card,Returned
O0019845,27-10-2025,S015,C01025,Online,Wallet,Completed
O0019846,10-01-2025,S009,C00868,Click&Collect,Cash,Completed
O0019847,07-01-2024,S031,C00943,Click&Collect,Wallet,Returned
O0019848,13-02-2024,S021,C01017,Click&Collect,Card,Returned
O0019849,30-01-2025,S032,C01130,Online,Card,Completed
O0019850,08-04-2023,S036,C00238,In-Store,Wallet,Returned
O0019851,24-02-2025,S032,C00947,Online,Cash,Completed
O0019852,28-08-2024,S017,C00461,In-Store,Cash,Returned
O0019853,31-08-2023,S039,C00693,Online,Wallet,Completed
O0019854,10-09-2025,S016,C00789,In-Store,Card,Completed
O0019855,20-11-2024,S033,C00779,In-Store,Cash,Cancelled
O0019856,29-06-2023,S007,C00237,Online,Cash,Completed
O0019857,19-12-2024,S039,C00986,Click&Collect,Wallet,Cancelled
O0019858,26-03-2024,S013,C00859,Online,Card,Cancelled
O0019859,17-04-2025,S026,C00899,Click&Collect,Card,Returned
O0019860,23-06-2024,S015,C00740,Online,Card,Cancelled
O0019861,31-12-2025,S010,C00711,Click&Collect,Card,Completed
O0019862,13-10-2025,S014,C00334,In-Store,Card,Cancelled
O0019863,14-02-2023,S025,C00718,In-Store,Cash,Returned
O0019864,26-03-2024,S005,C00337,Online,Cash,Returned
O0019865,10-08-2023,S008,C01057,Click&Collect,Cash,Cancelled
O0019866,08-05-2024,S037,C00061,Click&Collect,Wallet,Returned
O0019867,09-06-2023,S004,C00012,Click&Collect,Wallet,Returned
O0019868,10-08-2024,S029,C00875,Click&Collect,Card,Cancelled
O0019869,19-06-2023,S013,C00862,Click&Collect,Card,Completed
O0019870,13-11-2024,S013,C00672,Click&Collect,Wallet,Completed
O0019871,12-05-2024,S015,C00679,Online,Card,Completed
O0019872,24-12-2025,S016,C00042,Click&Collect,Cash,Completed
O0019873,20-08-2025,S029,C01006,In-Store,Card,Completed
O0019874,19-10-2024,S033,C01017,Online,Card,Returned
O0019875,06-05-2024,S015,C00247,Online,Wallet,Completed
O0019876,23-02-2025,S007,C00019,Online,Wallet,Cancelled
O0019877,02-01-2025,S001,C00631,In-Store,Card,Returned
O0019878,02-06-2023,S029,C00304,Click&Collect,Cash,Completed
O0019879,17-02-2024,S037,C00154,Click&Collect,Card,Returned
O0019880,23-12-2025,S002,C00136,Click&Collect,Wallet,Completed
O0019881,17-12-2023,S024,C00792,Click&Collect,Wallet,Completed
O0019882,15-01-2023,S009,C00431,Online,Card,Cancelled
O0019883,03-07-2025,S009,C00917,Click&Collect,Wallet,Completed
O0019884,19-10-2025,S034,C00378,In-Store,Wallet,Returned
O0019885,19-12-2024,S011,C00749,Online,Wallet,Completed
O0019886,26-11-2024,S013,C00327,In-Store,Cash,Cancelled
O0019887,20-01-2024,S005,C00666,In-Store,Card,Cancelled
O0019888,29-01-2024,S037,C00839,In-Store,Cash,Completed
O0019889,28-09-2025,S037,C00413,Click&Collect,Card,Completed
O0019890,29-07-2025,S037,C01066,Online,Cash,Completed
O0019891,30-06-2024,S010,C00768,Online,Cash,Completed
O0019892,10-12-2023,S008,C00242,Click&Collect,Cash,Returned
O0019893,26-07-2023,S038,C01080,Online,Card,Cancelled
O0019894,12-01-2023,S025,C00599,Click&Collect,Cash,Cancelled
O0019895,13-06-2024,S011,C00866,In-Store,Wallet,Returned
O0019896,30-08-2024,S002,C00415,Click&Collect,Card,Returned
O0019897,09-01-2025,S032,C00028,Click&Collect,Wallet,Completed
O0019898,01-06-2025,S033,C00676,Online,Card,Completed
O0019899,07-02-2024,S001,C00611,In-Store,Cash,Cancelled
O0019900,02-07-2023,S020,C00869,Online,Card,Returned
O0019901,13-07-2025,S020,C00884,Online,Wallet,Returned
O0019902,15-04-2025,S019,C00826,In-Store,Wallet,Returned
O0019903,07-08-2024,S015,C00605,In-Store,Wallet,Cancelled
O0019904,12-02-2023,S014,C00008,Click&Collect,Card,Returned
O0019905,27-05-2024,S014,C00710,Click&Collect,Cash,Returned
O0019906,09-11-2024,S037,C01140,In-Store,Wallet,Completed
O0019907,30-07-2025,S040,C01094,In-Store,Card,Cancelled
O0019908,10-07-2024,S005,C00098,In-Store,Wallet,Returned
O0019909,22-05-2024,S029,C01049,Online,Card,Returned
O0019910,21-02-2024,S023,C00174,In-Store,Card,Returned
O0019911,30-03-2024,S011,C00098,Online,Card,Returned
O0019912,18-01-2023,S008,C00032,In-Store,Wallet,Completed
O0019913,24-04-2023,S031,C00613,In-Store,Wallet,Cancelled
O0019914,08-04-2025,S015,C00213,Click&Collect,Cash,Completed
O0019915,02-02-2024,S006,C00747,In-Store,Cash,Completed
O0019916,21-07-2025,S039,C00561,Online,Card,Completed
O0019917,11-03-2024,S038,C01023,Online,Wallet,Completed
O0019918,28-12-2025,S017,C00253,Online,Card,Completed
O0019919,17-07-2023,S018,C00319,Click&Collect,Wallet,Completed
O0019920,26-07-2023,S017,C00622,Click&Collect,Cash,Completed
O0019921,06-10-2024,S008,C00168,Click&Collect,Wallet,Completed
O0019922,29-05-2025,S005,C00550,Click&Collect,Card,Completed
O0019923,07-06-2023,S011,C00717,Online,Card,Completed
O0019924,05-07-2024,S016,C00741,Online,Cash,Returned
O0019925,03-09-2023,S007,C00562,In-Store,Wallet,Completed
O0019926,18-03-2025,S002,C00122,In-Store,Card,Completed
O0019927,06-09-2024,S038,C00310,In-Store,Card,Returned
O0019928,18-12-2024,S036,C00086,In-Store,Cash,Completed
O0019929,22-10-2023,S013,C01132,In-Store,Wallet,Cancelled
O0019930,13-11-2023,S025,C00698,Online,Cash,Cancelled
O0019931,02-12-2024,S006,C00382,In-Store,Cash,Completed
O0019932,22-01-2024,S038,C00363,In-Store,Cash,Returned
O0019933,26-01-2025,S033,C00067,In-Store,Cash,Returned
O0019934,18-06-2023,S008,C00568,Click&Collect,Cash,Returned
O0019935,27-11-2023,S009,C00071,In-Store,Wallet,Cancelled
O0019936,22-04-2023,S014,C00843,Click&Collect,Card,Cancelled
O0019937,06-04-2023,S004,C00242,Online,Card,Completed
O0019938,15-10-2023,S014,C00121,In-Store,Card,Completed
O0019939,20-06-2024,S027,C00141,Click&Collect,Wallet,Completed
O0019940,08-06-2023,S030,C00035,Online,Wallet,Completed
O0019941,12-04-2023,S001,C00474,In-Store,Cash,Cancelled
O0019942,19-08-2025,S015,C00071,Click&Collect,Wallet,Cancelled
O0019943,18-07-2024,S034,C00097,Online,Cash,Completed
O0019944,23-02-2025,S035,C00263,Click&Collect,Wallet,Returned
O0019945,06-03-2025,S023,C00674,In-Store,Cash,Cancelled
O0019946,22-04-2023,S030,C00265,In-Store,Card,Completed
O0019947,10-11-2024,S010,C00491,Online,Card,Completed
O0019948,01-08-2025,S035,C00516,Online,Wallet,Returned
O0019949,06-05-2024,S019,C00718,In-Store,Cash,Returned
O0019950,02-08-2025,S028,C00056,Online,Wallet,Cancelled
O0019951,02-11-2025,S011,C01188,Online,Card,Cancelled
O0019952,21-08-2024,S007,C00112,In-Store,Card,Completed
O0019953,22-04-2023,S022,C01191,In-Store,Wallet,Cancelled
O0019954,07-11-2024,S021,C00343,Click&Collect,Cash,Completed
O0019955,22-08-2025,S023,C00501,In-Store,Wallet,Completed
O0019956,26-09-2024,S033,C00081,In-Store,Card,Completed
O0019957,26-05-2025,S031,C00441,In-Store,Wallet,Completed
O0019958,09-08-2024,S013,C01079,Click&Collect,Wallet,Completed
O0019959,05-04-2024,S019,C00818,In-Store,Wallet,Completed
O0019960,02-11-2025,S004,C00748,Click&Collect,Card,Completed
O0019961,17-06-2023,S032,C00442,Click&Collect,Card,Completed
O0019962,05-05-2024,S006,C01112,Online,Card,Completed
O0019963,20-06-2023,S003,C00934,Click&Collect,Cash,Completed
O0019964,18-12-2024,S021,C00303,In-Store,Wallet,Completed
O0019965,07-10-2025,S037,C00722,In-Store,Wallet,Completed
O0019966,29-12-2025,S016,C00476,Online,Cash,Returned
O0019967,14-09-2023,S008,C00240,In-Store,Cash,Returned
O0019968,08-03-2025,S008,C00787,In-Store,Wallet,Completed
O0019969,16-08-2025,S034,C00498,Click&Collect,Wallet,Cancelled
O0019970,02-07-2025,S027,C00118,Online,Card,Cancelled
O0019971,05-07-2024,S020,C01037,In-Store,Cash,Cancelled
O0019972,11-07-2023,S038,C00728,Click&Collect,Wallet,Completed
O0019973,21-05-2024,S005,C00665,In-Store,Cash,Completed
O0019974,30-04-2025,S025,C01200,Online,Cash,Completed
O0019975,09-11-2024,S015,C00852,Click&Collect,Cash,Cancelled
O0019976,01-03-2024,S010,C01176,In-Store,Wallet,Returned
O0019977,24-08-2023,S037,C00852,Online,Card,Completed
O0019978,15-12-2024,S039,C00204,Click&Collect,Card,Completed
O0019979,14-04-2024,S034,C00579,Online,Cash,Cancelled
O0019980,01-06-2024,S006,C00611,Click&Collect,Card,Completed
O0019981,25-10-2025,S029,C00355,Click&Collect,Cash,Returned
O0019982,11-01-2023,S015,C00372,Click&Collect,Wallet,Completed
O0019983,19-09-2023,S016,C00716,In-Store,Cash,Completed
O0019984,05-10-2025,S008,C00494,Click&Collect,Wallet,Completed
O0019985,07-10-2025,S024,C00136,In-Store,Card,Cancelled
O0019986,28-11-2023,S035,C00698,Click&Collect,Cash,Completed
O0019987,25-12-2025,S010,C00717,Online,Wallet,Completed
O0019988,20-08-2023,S022,C00981,Click&Collect,Cash,Returned
O0019989,26-02-2023,S026,C00124,Click&Collect,Wallet,Cancelled
O0019990,03-12-2023,S026,C00549,Online,Cash,Cancelled
O0019991,05-08-2024,S011,C01083,Click&Collect,Card,Returned
O0019992,07-01-2023,S002,C00318,In-Store,Card,Completed
O0019993,08-07-2023,S034,C00893,In-Store,Wallet,Completed
O0019994,16-05-2025,S024,C00413,In-Store,Card,Completed
O0019995,12-11-2024,S029,C00218,Online,Wallet,Completed
O0019996,25-10-2024,S022,C00854,Online,Cash,Returned
O0019997,20-12-2025,S016,C00942,In-Store,Wallet,Completed
O0019998,08-09-2023,S011,C01098,Click&Collect,Wallet,Completed
O0019999,09-09-2025,S027,C00872,Online,Wallet,Completed
O0020000,25-01-2024,S034,C00368,In-Store,Cash,Returned
O0020001,10-10-2025,S014,C00875,In-Store,Cash,Cancelled
O0020002,08-05-2025,S001,C00039,Click&Collect,Card,Completed
